"No.","Time","Source","Destination","Protocol","Length","Info"
"580","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=151987 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"581","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=153367 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"582","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=154747 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"583","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=156127 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"584","2.139578","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"585","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=158887 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"586","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=160267 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"587","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=161647 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"588","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=163027 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"589","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=164407 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"590","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=165787 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"591","2.139578","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=167167 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"592","2.140066","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=168547 Win=4193 Len=0"
"593","2.140365","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=168547 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"594","2.140365","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=169927 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"595","2.140365","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=171307 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"596","2.140365","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=172687 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"597","2.140365","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"598","2.140524","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=175447 Win=4193 Len=0"
"599","2.141349","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=175447 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"600","2.141349","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=176827 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"601","2.141403","192.168.255.117","74.125.250.102","UDP","172","63848  >  19305 Len=130"
"602","2.141451","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=178207 Win=4193 Len=0"
"603","2.142328","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=178207 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"604","2.142328","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=179587 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"605","2.142469","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=180967 Win=4193 Len=0"
"606","2.142774","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=180967 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"607","2.142774","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=182347 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"608","2.142774","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=183727 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"609","2.142774","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=185107 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"610","2.142904","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=186487 Win=4193 Len=0"
"611","2.144513","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=186487 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"612","2.144513","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=187867 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"613","2.144513","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=189247 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"614","2.144513","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"615","2.144706","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=192007 Win=4193 Len=0"
"616","2.146184","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=192007 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"617","2.146184","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=193387 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"618","2.146184","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"619","2.146184","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=196147 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"620","2.146184","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=197527 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"621","2.146184","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=198907 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"622","2.146375","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=200287 Win=4193 Len=0"
"623","2.160336","192.168.255.117","74.125.250.102","UDP","171","63848  >  19305 Len=129"
"624","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=200287 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"625","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=201667 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"626","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=203047 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"627","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=204427 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"628","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=205807 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"629","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=207187 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"630","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=208567 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"631","2.161586","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=209947 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"632","2.161831","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=211327 Win=4193 Len=0"
"633","2.161995","142.251.10.95","192.168.255.117","UDP","67","443  >  64219 Len=25"
"634","2.162166","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"635","2.162166","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=212707 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"636","2.162166","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=214087 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"637","2.162166","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=215467 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"638","2.162166","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=216847 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"639","2.162166","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=218227 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"640","2.162166","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=219607 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"641","2.162319","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=220987 Win=4193 Len=0"
"642","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=220987 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"643","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=222367 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"644","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=223747 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"645","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=225127 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"646","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=226507 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"647","2.162590","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"648","2.162590","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"649","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=230647 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"650","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=232027 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"651","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=233407 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"652","2.162590","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=234787 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"653","2.162701","192.168.255.117","74.125.250.102","UDP","1068","63848  >  19305 Len=1026"
"654","2.162804","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=236167 Win=4193 Len=0"
"655","2.164975","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=236167 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"656","2.164975","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=237547 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"657","2.164975","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=238927 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"658","2.164975","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=240307 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"659","2.164975","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=241687 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"660","2.165141","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=243067 Win=4193 Len=0"
"661","2.165995","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=243067 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"662","2.166100","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=244447 Win=4193 Len=0"
"663","2.166529","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=244447 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"664","2.166529","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"665","2.166529","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=247207 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"666","2.166624","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=248587 Win=4193 Len=0"
"667","2.167614","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=248587 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"668","2.167614","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=249967 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"669","2.167614","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=251347 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"670","2.167614","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=252727 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"671","2.167614","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=254107 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"672","2.167614","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=255487 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"673","2.167614","74.125.250.102","192.168.255.117","UDP","100","19305  >  63848 Len=58"
"674","2.167789","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=256867 Win=4193 Len=0"
"675","2.169144","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=256867 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"676","2.169144","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"677","2.169307","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=259627 Win=4193 Len=0"
"678","2.170351","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=259627 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"679","2.170351","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=261007 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"680","2.170351","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=262387 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"681","2.170351","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=263767 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"682","2.170351","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=265147 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"683","2.170351","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=266527 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"684","2.170561","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=267907 Win=4193 Len=0"
"685","2.172594","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=267907 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"686","2.172594","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=269287 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"687","2.172594","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=270667 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"688","2.172594","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=272047 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"689","2.172594","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=273427 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"690","2.172594","104.70.235.169","192.168.255.117","TLSv1.2","1270","Application Data [TCP segment of a reassembled PDU]"
"691","2.172842","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=276023 Win=4193 Len=0"
"692","2.173112","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=276023 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"693","2.173112","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=277403 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"694","2.173112","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=278783 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"695","2.173243","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=280163 Win=4193 Len=0"
"696","2.173331","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=280163 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"697","2.173436","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=281543 Win=4193 Len=0"
"698","2.177277","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=281543 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"699","2.177277","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=282923 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"700","2.177277","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=284303 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"701","2.177277","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=285683 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"702","2.177277","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [PSH, ACK] Seq=287063 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"703","2.177277","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=288443 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"704","2.177277","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=289823 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"705","2.177439","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=291203 Win=4193 Len=0"
"706","2.179235","104.70.235.169","192.168.255.117","TLSv1.2","1434","Application Data [TCP segment of a reassembled PDU]"
"707","2.179235","104.70.235.169","192.168.255.117","TCP","1434","443  >  50087 [ACK] Seq=292583 Ack=1320 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"708","2.179350","192.168.255.117","104.70.235.169","TCP","54","50087  >  443 [ACK] Seq=1427 Ack=293963 Win=4193 Len=0"
